orderid,mkt,itemcode,amount,curcode
33245,XSWX,3813,6.3554444,ESA
33246,XSWX,5889,20.060604,ESB
33247,XSWX,8909,13.246062,ESP
33248,XSWX,1207,39.926147,SDD
33249,XSWX,4565,75.61407,SDP
33250,XSWX,2715,65.897896,SRG
33251,XSWX,6044,38.01941,SZL
33252,XSWX,5414,40.902718,CHC
33253,XSWX,8755,35.101936,RUR
33254,XSWX,3771,75.99033,TJR
33255,XSWX,5326,38.70285,IDR
33256,XSWX,1200,9.835021,TPE
33257,XSWX,8507,37.098385,TRL
33258,XSWX,3541,92.70262,TRY
33259,XSWX,5016,58.663734,RUR
33260,XSWX,6675,20.471462,TMM
33261,XSWX,3591,60.04791,UGS
33262,XSWX,228,86.62705,UGW
33263,XSWX,6578,29.437159,UAK
33264,XSWX,2912,84.349815,SUR
33265,XSWX,5955,76.73701,USS
33266,XSWX,1050,8.1820545,UYN
33267,XSWX,8096,96.92932,UYP
33268,XSWX,5207,97.6691,RUR
33269,XSWX,9134,37.165905,VEB
33270,XSWX,2489,37.089733,VEF
33271,XSWX,9623,12.818035,VEF
33272,XSWX,1983,87.89434,VEF
33273,XSWX,6748,23.002956,VNC
33274,XSWX,2296,71.1286,YDD
33275,XSWX,1262,70.1737,YUD
33276,XSWX,3785,47.041283,YUM
33277,XSWX,8411,36.487453,YUN
33278,XSWX,7001,36.160812,ZRN
33279,XSWX,3122,38.645164,ZRZ
33280,XSWX,465,65.982475,ZMK
33281,XSWX,4162,69.61043,ZWC
33282,XSWX,2772,3.7921424,ZWD
33283,XSWX,7011,39.549587,ZWD
33284,XSWX,110,58.933636,ZWN
33285,XSWX,9724,37.147835,ZWR
33286,XSWX,7684,80.33569,XFO
33287,XSWX,955,77.90372,XRE
33288,XSWX,9356,71.58863,XFU
33289,XVTX,1777,73.843285,AFN
33290,XVTX,4414,98.04546,EUR
33291,XVTX,506,55.54653,ALL
33292,XVTX,1309,13.178974,DZD
33293,XVTX,4686,5.3830886,USD
33294,XVTX,385,69.690056,EUR
33295,XVTX,7432,14.201936,AOA
33296,XVTX,8962,17.104141,XCD
33297,XVTX,9821,54.918575,XCD
33298,XVTX,9689,0.07843075,ARS
33299,XVTX,2303,79.759445,AMD
33300,XVTX,4842,49.421623,AWG
33301,XVTX,7865,54.643993,AUD
33302,XVTX,8077,66.63474,EUR
33303,XVTX,8347,64.22835,AZN
33304,XVTX,7584,34.80364,BSD
33305,XVTX,5137,33.269966,BHD
33306,XVTX,2054,57.444336,BDT
33307,XVTX,6401,2.0839188,BBD
33308,XVTX,8813,49.625908,BYN
33309,XVTX,2222,56.433735,EUR
33310,XVTX,4035,32.328354,BZD
33311,XVTX,3412,57.832344,XOF
33312,XVTX,3263,35.95262,BMD
33313,XVTX,9444,51.05241,INR
33314,XVTX,8494,41.697643,BTN
33315,XVTX,5096,77.07801,BOB
33316,XVTX,2158,86.95752,BOV
33317,XVTX,2754,47.39601,USD
33318,XVTX,4283,44.74853,BAM
33319,XVTX,825,21.204401,BWP
33320,XVTX,496,17.012146,NOK
33321,XVTX,1653,61.151108,BRL
33322,XVTX,7709,87.97545,USD
33323,XVTX,7432,79.189705,BND
33324,XVTX,2577,76.23492,BGN
33325,XVTX,3189,83.73654,XOF
33326,XVTX,5148,76.88379,BIF
33327,XVTX,3251,25.88063,CVE
33328,XVTX,4705,39.253883,KHR
33329,XVTX,8044,52.52354,XAF
33330,XVTX,6872,82.95738,CAD
33331,XVTX,8629,59.7955,KYD
33332,XVTX,2779,37.93668,XAF
33333,XVTX,2135,95.71763,XAF
33334,XVTX,554,48.30736,CLP
33335,XVTX,9423,98.53719,CLF
33336,XVTX,602,77.631874,CNY
33337,XVTX,6361,35.895844,AUD
33338,XVTX,7448,87.62378,AUD
33339,XVTX,8444,69.58998,COP
33340,XVTX,6918,90.07051,COU
33341,XVTX,8672,54.583073,KMF
33342,XVTX,7788,98.03485,CDF
33343,XVTX,9710,17.810394,XAF
33344,XVTX,2078,70.77851,NZD
33345,XVTX,1860,63.03888,CRC
33346,XVTX,5464,6.4201703,XOF
33347,XVTX,9747,34.16391,HRK
33348,XVTX,8276,40.67859,CUP
33349,XVTX,2798,45.837875,CUC
33350,XVTX,4551,80.908844,ANG
33351,XVTX,9517,37.39133,EUR
33352,XVTX,5520,20.133644,CZK
33353,XVTX,4378,30.199036,DKK
33354,XVTX,8067,36.013313,DJF
33355,XVTX,6959,93.02218,XCD
33356,XVTX,7449,14.40658,DOP
33357,XVTX,7657,5.8879313,USD
33358,XVTX,8183,46.089676,EGP
33359,XVTX,6532,99.17625,SVC
33360,XVTX,8074,6.8652344,USD
33361,XVTX,3629,57.24138,XAF
33362,XVTX,8466,17.083513,ERN
33363,XVTX,238,41.084805,EUR
33364,XVTX,7639,25.524908,SZL
33365,XVTX,7976,24.35873,ETB
33366,XVTX,4183,4.7326875,EUR
33367,XVTX,1118,95.51368,FKP
33368,XVTX,3235,47.831837,DKK
33369,XVTX,4711,71.883804,FJD
33370,XVTX,8270,58.708183,EUR
33371,XVTX,9569,52.828465,EUR
33372,XVTX,7445,86.31946,EUR
33373,XVTX,2906,92.26553,XPF
33374,XVTX,1581,68.12334,EUR
33375,XVTX,4928,88.91999,XAF
33376,XVTX,5392,33.08849,GMD
33377,XVTX,6257,27.658834,GEL
33378,XVTX,81,53.056133,EUR
33379,XVTX,8477,83.66047,GHS
33380,XVTX,4623,14.846188,GIP
33381,XVTX,3237,60.87157,EUR
33382,XVTX,2148,78.58159,DKK
33383,XVTX,6352,18.389923,XCD
33384,XVTX,1425,39.552235,EUR
33385,XVTX,2484,34.346684,USD
33386,XVTX,6289,24.378336,GTQ
33387,XVTX,502,79.94948,GBP
33388,XVTX,3344,7.2726135,GNF
33389,XVTX,875,81.610664,XOF
33390,XVTX,7840,33.6398,GYD
33391,XVTX,2743,40.774166,HTG
33392,XVTX,5044,53.913296,USD
33393,XVTX,3929,29.576853,AUD
33394,XVTX,4616,88.02193,EUR
33395,XVTX,7281,23.652006,HNL
33396,XVTX,7675,59.384853,HKD
33397,XVTX,9617,42.338726,HUF
33398,XVTX,5930,60.505478,ISK
33399,XVTX,2610,63.425194,INR
33400,XVTX,9900,10.128125,IDR
33401,XVTX,4170,86.45087,XDR
33402,XVTX,7929,35.214542,IRR
33403,XVTX,5055,44.766685,IQD
33404,XVTX,926,59.59276,EUR
33405,XVTX,99,68.98584,GBP
33406,XVTX,8578,29.446651,ILS
33407,XVTX,7819,72.505585,EUR
33408,XVTX,3293,27.031097,JMD
33409,XVTX,8321,64.87532,JPY
33410,XVTX,4368,6.216858,GBP
33411,XVTX,8622,72.46497,JOD
33412,XVTX,647,63.864918,KZT
33413,XVTX,2157,98.45362,KES
33414,XVTX,7277,60.164955,AUD
33415,XVTX,4248,25.44664,KPW
33416,XVTX,4402,66.17146,KRW
33417,XVTX,3217,1.2043825,KWD
33418,XVTX,9188,76.98811,KGS
33419,XVTX,8654,94.551216,LAK
33420,XVTX,4545,37.763924,EUR
33421,XVTX,8576,95.78811,LBP
33422,XVTX,8262,89.149895,LSL
33423,XVTX,3909,3.3712633,ZAR
33424,XVTX,1604,60.62565,LRD
33425,XVTX,1146,52.34998,LYD
33426,XVTX,1603,18.16907,CHF
33427,XVTX,1942,32.60246,EUR
33428,XVTX,9671,74.474846,EUR
33429,XVTX,1454,80.913315,MOP
33430,XVTX,8980,52.538948,MKD
33431,XVTX,8229,76.9416,MGA
33432,XVTX,3162,14.329963,MWK
33433,XVTX,7795,93.6724,MYR
33434,XVTX,4116,70.7821,MVR
33435,XVTX,5764,52.89895,XOF
33436,XVTX,7134,99.65117,EUR
33437,XVTX,3607,23.423677,USD
33438,XVTX,9452,44.41515,EUR
33439,XVTX,9018,58.08311,MRU
33440,XVTX,8844,51.610435,MUR
33441,XVTX,104,71.635376,EUR
33442,XVTX,9071,29.043718,XUA
33443,XVTX,7156,30.303389,MXN
33444,XVTX,8690,48.07187,MXV
33445,XVTX,3597,7.8968205,USD
33446,XVTX,1491,18.35951,MDL
33447,XVTX,8603,15.7473955,EUR
33448,XVTX,7588,36.07198,MNT
33449,XVTX,5941,54.121384,EUR
33450,XVTX,8040,12.070519,XCD
33451,XVTX,2086,5.179042,MAD
33452,XVTX,8650,89.59319,MZN
33453,XVTX,3060,18.706926,MMK
33454,XVTX,8348,28.232645,NAD
33455,XVTX,1450,58.019352,ZAR
33456,XVTX,2683,63.24704,AUD
33457,XVTX,9317,7.2663693,NPR
33458,XVTX,6240,90.10001,EUR
33459,XVTX,6629,63.514973,XPF
33460,XVTX,1150,14.513935,NZD
33461,XVTX,7465,0.6259433,NIO
33462,XVTX,1630,57.43446,XOF
33463,XVTX,4626,39.154194,NGN
33464,XVTX,2863,72.632385,NZD
33465,XVTX,6549,52.38927,AUD
33466,XVTX,6576,41.777805,USD
33467,XVTX,2981,76.65317,NOK
33468,XVTX,6580,92.84725,OMR
33469,XVTX,2468,21.473366,PKR
33470,XVTX,1746,15.221057,USD
33471,XVTX,8400,98.05666,PAB
33472,XVTX,1630,47.5631,USD
33473,XVTX,5988,64.16648,PGK
33474,XVTX,9742,35.17961,PYG
33475,XVTX,3873,43.657917,PEN
33476,XVTX,7253,3.362089,PHP
33477,XVTX,2147,20.369965,NZD
33478,XVTX,1532,15.23205,PLN
33479,XVTX,5625,54.9682,EUR
33480,XVTX,5919,84.71114,USD
33481,XVTX,6995,95.0423,QAR
33482,XVTX,1186,34.40044,EUR
33483,XVTX,5949,20.303524,RON
33484,XVTX,9909,71.709145,RUB
33485,XVTX,4275,71.88034,RWF
33486,XVTX,302,53.37019,EUR
33487,XVTX,8894,85.284294,SHP
33488,XVTX,2909,38.571712,XCD
33489,XVTX,4238,93.348946,XCD
33490,XVTX,1681,0.21481465,EUR
33491,XVTX,2859,26.232777,EUR
33492,XVTX,2711,6.660565,XCD
33493,XVTX,4740,71.15728,WST
33494,XVTX,738,95.81136,EUR
33495,XVTX,6979,77.38428,STN
33496,XVTX,6846,33.924767,SAR
33497,XVTX,1887,3.1454744,XOF
33498,XVTX,6514,90.67287,RSD
33499,XVTX,2362,56.807022,SCR
33500,XVTX,1951,30.423048,SLL
33501,XVTX,1255,92.399216,SGD
33502,XVTX,9240,17.574177,ANG
33503,XVTX,6519,43.55905,XSU
33504,XVTX,7336,29.321596,EUR
33505,XVTX,8152,87.930626,EUR
33506,XVTX,1516,23.078,SBD
33507,XVTX,474,68.82802,SOS
33508,XVTX,326,86.30326,ZAR
33509,XVTX,3484,32.59581,SSP
33510,XVTX,2898,31.136852,EUR
33511,XVTX,8353,82.57815,LKR
33512,XVTX,3462,24.333008,SDG
33513,XVTX,842,34.858597,SRD
33514,XVTX,7658,6.999448,NOK
33515,XVTX,3981,12.793911,SEK
33516,XVTX,7226,3.8967905,CHF
33517,XVTX,1810,65.88539,CHE
33518,XVTX,4384,17.115568,CHW
33519,XVTX,3507,2.5730717,SYP
33520,XVTX,7897,56.311752,TWD
33521,XVTX,876,52.20314,TJS
33522,XVTX,5309,23.25567,TZS
33523,XVTX,6444,34.733963,THB
33524,XVTX,8594,24.912867,USD
33525,XVTX,3810,86.20301,XOF
33526,XVTX,5748,82.69645,NZD
33527,XVTX,4961,19.325602,TOP
33528,XVTX,753,90.31074,TTD
33529,XVTX,1246,44.138878,TND
33530,XVTX,4984,65.848755,TRY
33531,XVTX,2280,92.31516,TMT
33532,XVTX,635,56.704914,USD
33533,XVTX,4399,83.590195,AUD
33534,XVTX,4729,71.62566,UGX
33535,XVTX,1102,84.29116,UAH
33536,XVTX,9575,87.08305,AED
33537,XVTX,9285,63.813652,GBP
33538,XVTX,907,45.07504,USD
33539,XVTX,6947,5.4545026,USD
33540,XVTX,8061,18.572832,USN
33541,XVTX,8670,71.59674,UYU
33542,XVTX,3795,85.34203,UYI
33543,XVTX,2099,53.079838,UYW
33544,XVTX,6081,49.94594,UZS
33545,XVTX,4388,50.83451,VUV
33546,XVTX,7167,69.26977,VES
33547,XVTX,5683,21.13237,VND
33548,XVTX,8454,69.46408,USD
33549,XVTX,1917,73.78739,USD
33550,XVTX,9254,12.4384985,XPF
33551,XVTX,9282,86.80696,MAD
33552,XVTX,1002,74.790565,YER
33553,XVTX,1090,99.964424,ZMW
33554,XVTX,7078,32.82204,ZWL
33555,XVTX,4930,91.18158,XBA
33556,XVTX,6354,0.9194355,XBB
33557,XVTX,4617,71.98813,XBC
33558,XVTX,62,42.810062,XBD
33559,XVTX,4381,38.195393,XTS
33560,XVTX,1810,4.4800916,XXX
33561,XVTX,5795,32.239815,XAU
33562,XVTX,1933,54.611122,XPD
33563,XVTX,5752,56.136147,XPT
33564,XVTX,6483,74.43526,XAG
33565,XVTX,6844,95.60116,AFA
33566,XVTX,7391,40.50718,FIM
33567,XVTX,9464,5.8835993,ALK
33568,XVTX,4982,77.16234,ADP
33569,XVTX,7569,39.45022,ESP
33570,XVTX,5559,70.94945,FRF
33571,XVTX,9127,89.7733,AOK
33572,XVTX,5873,14.088989,AON
33573,XVTX,5261,44.747517,AOR
33574,XVTX,1250,39.33415,ARA
33575,XVTX,9375,65.41173,ARP
33576,XVTX,5001,0.18571135,ARY
33577,XVTX,5338,10.197928,RUR
33578,XVTX,3207,82.29622,ATS
33579,XVTX,1877,19.487593,AYM
33580,XVTX,9528,14.995664,AZM
33581,XVTX,7720,13.803033,RUR
33582,XVTX,340,86.086105,BYB
33583,XVTX,9533,51.0273,BYR
33584,XVTX,8250,74.00986,RUR
33585,XVTX,4925,21.399197,BEC
33586,XVTX,5554,71.630035,BEF
33587,XVTX,5867,59.087646,BEL
33588,XVTX,7404,88.71289,BOP
33589,XVTX,3655,39.68704,BAD
33590,XVTX,9272,52.752785,BRB
33591,XVTX,331,7.225421,BRC
33592,XVTX,9100,7.1620026,BRE
33593,XVTX,2598,0.76654816,BRN
33594,XVTX,9029,55.38284,BRR
33595,XVTX,4688,85.090195,BGJ
33596,XVTX,5778,5.8434577,BGK
33597,XVTX,3945,74.77283,BGL
33598,XVTX,6399,48.320538,BUK
33599,XVTX,9160,15.362178,HRD
33600,XVTX,2776,26.239193,HRK
33601,XVTX,3702,67.75739,CYP
33602,XVTX,5112,44.533504,CSJ
33603,XVTX,2593,95.3872,CSK
33604,XVTX,1951,81.64055,ECS
33605,XVTX,555,58.38663,ECV
33606,XVTX,1191,74.88855,GQE
33607,XVTX,7695,39.86388,EEK
33608,XVTX,4964,3.9442005,XEU
33609,XVTX,4042,96.95499,FIM
33610,XVTX,3529,60.31389,FRF
33611,XVTX,7545,73.282,FRF
33612,XVTX,9642,36.03252,FRF
33613,XVTX,4194,23.401676,GEK
33614,XVTX,945,54.346127,RUR
33615,XVTX,7046,45.91585,DDM
33616,XVTX,3207,3.2622125,DEM
33617,XVTX,6114,38.943977,GHC
33618,XVTX,7775,14.547658,GHP
33619,XVTX,7592,91.54401,GRD
33620,XVTX,657,90.78529,FRF
33621,XVTX,8093,7.343365,GNE
33622,XVTX,5628,59.600956,GNS
33623,XVTX,5601,10.329014,GWE
33624,XVTX,8528,35.154324,GWP
33625,XVTX,6315,98.642,ITL
33626,XVTX,8104,47.523045,ISJ
33627,XVTX,4472,68.458565,IEP
33628,XVTX,9546,11.815465,ILP
33629,XVTX,2186,4.201918,ILR
33630,XVTX,425,70.970955,ITL
33631,XVTX,5700,82.27002,RUR
33632,XVTX,3406,74.303925,RUR
33633,XVTX,3012,55.64748,LAJ
33634,XVTX,3299,39.62418,LVL
33635,XVTX,2381,35.213593,LVR
33636,XVTX,4717,77.750015,LSM
33637,XVTX,7240,25.993805,ZAL
33638,XVTX,434,79.74474,LTL
33639,XVTX,7317,21.165997,LTT
33640,XVTX,7355,2.5379026,LUC
33641,XVTX,923,98.4668,LUF
33642,XVTX,6908,82.431305,LUL
33643,XVTX,9120,12.390464,MGF
33644,XVTX,9753,51.465157,MWK
33645,XVTX,580,5.23269,MVQ
33646,XVTX,693,29.235168,MLF
33647,XVTX,2831,64.8417,MTL
33648,XVTX,7647,35.48161,MTP
33649,XVTX,2369,98.69101,FRF
33650,XVTX,9209,43.199795,MRO
33651,XVTX,2285,74.543396,FRF
33652,XVTX,8959,34.482067,MXP
33653,XVTX,2094,42.247353,RUR
33654,XVTX,2717,27.541405,FRF
33655,XVTX,6812,33.78985,MZE
33656,XVTX,8366,16.752472,MZM
33657,XVTX,8363,71.897606,NLG
33658,XVTX,8985,80.54475,ANG
33659,XVTX,3270,96.59342,NIC
33660,XVTX,7700,16.48546,PEH
33661,XVTX,976,84.84855,PEI
33662,XVTX,6456,27.124111,PEN
33663,XVTX,9442,12.845295,PES
33664,XVTX,4551,53.934547,PLZ
33665,XVTX,5568,10.894989,PTE
33666,XVTX,9899,39.482777,FRF
33667,XVTX,1354,77.81842,ROK
33668,XVTX,6816,41.055935,ROL
33669,XVTX,1981,11.470908,RON
33670,XVTX,6794,42.337143,RUR
33671,XVTX,8708,18.602674,FRF
33672,XVTX,9077,28.954954,FRF
33673,XVTX,2892,56.322575,FRF
33674,XVTX,531,13.064891,ITL
33675,XVTX,641,13.398991,STD
33676,XVTX,6705,65.01072,CSD
33677,XVTX,7859,83.69029,EUR
33678,XVTX,338,44.80239,SKK
33679,XVTX,9699,58.425377,SIT
33680,XVTX,807,46.36215,ZAL
33681,XVTX,2590,94.38074,SDG
33682,XVTX,7349,48.656487,RHD
33683,XVTX,6565,72.03115,ESA
33684,XVTX,1735,87.029274,ESB
33685,XVTX,6969,98.71393,ESP
33686,XVTX,8965,46.98939,SDD
33687,XVTX,4865,67.3999,SDP
33688,XVTX,6341,37.152485,SRG
33689,XVTX,4877,10.073517,SZL
33690,XVTX,4580,90.6128,CHC
33691,XVTX,884,29.611511,RUR
33692,XVTX,7841,60.64656,TJR
33693,XVTX,5393,58.951244,IDR
33694,XVTX,2431,47.052994,TPE
33695,XVTX,9719,16.467928,TRL
33696,XVTX,705,14.070882,TRY
33697,XVTX,7580,18.545942,RUR
33698,XVTX,2305,38.168835,TMM
33699,XVTX,4422,60.95658,UGS
33700,XVTX,7975,96.57099,UGW
33701,XVTX,8632,30.933996,UAK
33702,XVTX,6547,12.108579,SUR
33703,XVTX,6291,6.20025,USS
33704,XVTX,6685,29.582531,UYN
33705,XVTX,5246,41.7228,UYP
33706,XVTX,9761,93.80434,RUR
33707,XVTX,7999,31.585516,VEB
33708,XVTX,356,97.9992,VEF
33709,XVTX,7939,64.22607,VEF
33710,XVTX,3409,71.46061,VEF
33711,XVTX,1059,52.518322,VNC
33712,XVTX,3186,41.535126,YDD
33713,XVTX,2066,89.27613,YUD
33714,XVTX,7237,50.28946,YUM
33715,XVTX,9923,91.520775,YUN
33716,XVTX,8979,47.66624,ZRN
33717,XVTX,9834,94.9958,ZRZ
33718,XVTX,4792,45.255653,ZMK
33719,XVTX,2146,10.222768,ZWC
33720,XVTX,4096,61.34959,ZWD
33721,XVTX,1433,96.8299,ZWD
33722,XVTX,6928,91.34043,ZWN
33723,XVTX,2932,48.513355,ZWR
33724,XVTX,7764,24.919487,XFO
33725,XVTX,345,90.71116,XRE
33726,XVTX,7416,46.556828,XFU
33727,XDSE,8661,39.392796,AFN
33728,XDSE,8654,98.65712,EUR
33729,XDSE,3873,77.539314,ALL
33730,XDSE,2375,27.142681,DZD
33731,XDSE,8333,5.0968995,USD
33732,XDSE,6949,46.14793,EUR
33733,XDSE,9865,99.71391,AOA
33734,XDSE,9423,91.277504,XCD
33735,XDSE,6279,65.17225,XCD
33736,XDSE,2025,69.401375,ARS
33737,XDSE,1726,99.76167,AMD
33738,XDSE,5445,56.220093,AWG
33739,XDSE,7386,39.99285,AUD
33740,XDSE,7992,21.64397,EUR
33741,XDSE,4153,33.915363,AZN
33742,XDSE,5510,63.461056,BSD
33743,XDSE,3572,22.193138,BHD
33744,XDSE,4180,20.616089,BDT
33745,XDSE,6711,99.0138,BBD
33746,XDSE,1044,10.229112,BYN
33747,XDSE,8823,16.499205,EUR
33748,XDSE,1780,17.434679,BZD
33749,XDSE,5071,21.736864,XOF
33750,XDSE,7658,38.432507,BMD
33751,XDSE,5189,46.12599,INR
33752,XDSE,5772,74.24186,BTN
33753,XDSE,4910,23.455349,BOB
33754,XDSE,3856,96.00522,BOV
33755,XDSE,6800,1.2582393,USD
33756,XDSE,1037,4.353117,BAM
33757,XDSE,4350,45.303467,BWP
33758,XDSE,1525,24.213932,NOK
33759,XDSE,5205,20.626648,BRL
33760,XDSE,7746,91.216064,USD
33761,XDSE,2768,14.297835,BND
33762,XDSE,2452,92.486244,BGN
33763,XDSE,2773,23.59058,XOF
33764,XDSE,2992,22.997244,BIF
33765,XDSE,129,82.542114,CVE
33766,XDSE,1973,12.420356,KHR
33767,XDSE,8258,16.482159,XAF
33768,XDSE,1965,67.51579,CAD
33769,XDSE,4283,69.088905,KYD
33770,XDSE,5069,27.732582,XAF
33771,XDSE,1006,75.186134,XAF
33772,XDSE,1312,82.16491,CLP
33773,XDSE,8181,53.303715,CLF
33774,XDSE,8268,25.999165,CNY
33775,XDSE,9314,66.9863,AUD
33776,XDSE,9401,83.33117,AUD
33777,XDSE,1168,39.063652,COP
33778,XDSE,9862,59.154022,COU
33779,XDSE,7799,69.45504,KMF
33780,XDSE,8654,31.305565,CDF
33781,XDSE,8136,32.346416,XAF
33782,XDSE,1863,48.146297,NZD
33783,XDSE,5922,89.83791,CRC
33784,XDSE,7751,15.865144,XOF
33785,XDSE,4973,24.496859,HRK
33786,XDSE,2186,97.98725,CUP
33787,XDSE,6136,0.024302956,CUC
33788,XDSE,5694,85.09802,ANG
33789,XDSE,1091,31.38044,EUR
33790,XDSE,4599,54.634113,CZK
33791,XDSE,71,86.13459,DKK
33792,XDSE,7269,50.003384,DJF
33793,XDSE,2083,4.335308,XCD
33794,XDSE,5528,42.956367,DOP
33795,XDSE,9673,34.62157,USD
33796,XDSE,2829,47.44839,EGP
33797,XDSE,4233,89.049675,SVC
33798,XDSE,5859,89.17497,USD
33799,XDSE,4683,9.934584,XAF
33800,XDSE,8830,13.415248,ERN
33801,XDSE,9793,87.017006,EUR
33802,XDSE,1628,98.581635,SZL
33803,XDSE,8856,70.04209,ETB
33804,XDSE,8287,26.44881,EUR
33805,XDSE,168,53.112804,FKP
33806,XDSE,7567,82.31699,DKK
33807,XDSE,6286,79.22837,FJD
33808,XDSE,2682,46.288544,EUR
33809,XDSE,7054,91.23651,EUR
33810,XDSE,4233,44.300392,EUR
33811,XDSE,6475,39.62892,XPF
33812,XDSE,8986,51.49633,EUR
33813,XDSE,3681,53.800674,XAF
33814,XDSE,6450,32.523365,GMD
33815,XDSE,2701,23.42013,GEL
33816,XDSE,8013,5.913824,EUR
33817,XDSE,7458,37.422985,GHS
33818,XDSE,1471,89.1453,GIP
33819,XDSE,2918,56.47049,EUR
33820,XDSE,7456,64.01929,DKK
33821,XDSE,6415,88.41599,XCD
33822,XDSE,9419,8.027168,EUR
33823,XDSE,7184,14.103476,USD
33824,XDSE,9706,82.44242,GTQ
33825,XDSE,7334,23.334164,GBP
33826,XDSE,3372,26.278303,GNF
33827,XDSE,2822,49.036148,XOF
33828,XDSE,9695,0.35245854,GYD
33829,XDSE,3430,70.69609,HTG
33830,XDSE,4759,41.93619,USD
33831,XDSE,7574,43.04214,AUD
33832,XDSE,5442,88.462105,EUR
33833,XDSE,2456,52.68311,HNL
33834,XDSE,8167,52.537487,HKD
33835,XDSE,3763,59.654213,HUF
33836,XDSE,2105,15.511759,ISK
33837,XDSE,5571,4.411483,INR
33838,XDSE,9865,75.96526,IDR
33839,XDSE,7953,43.93866,XDR
33840,XDSE,1258,22.501944,IRR
33841,XDSE,6057,4.578747,IQD
33842,XDSE,843,30.940744,EUR
33843,XDSE,8470,30.332157,GBP
33844,XDSE,4564,24.812435,ILS
33845,XDSE,6220,74.435074,EUR
33846,XDSE,5659,39.49567,JMD
33847,XDSE,3180,62.02849,JPY
33848,XDSE,5690,19.170107,GBP
33849,XDSE,874,62.80063,JOD
33850,XDSE,531,76.20465,KZT
33851,XDSE,8148,51.502163,KES
33852,XDSE,1889,86.39676,AUD
33853,XDSE,251,58.20169,KPW
33854,XDSE,2149,0.13105036,KRW
33855,XDSE,5283,9.163019,KWD
33856,XDSE,666,38.35973,KGS
33857,XDSE,1666,31.284573,LAK
33858,XDSE,5878,63.644333,EUR
33859,XDSE,2933,39.25211,LBP
33860,XDSE,6390,55.09174,LSL
33861,XDSE,3236,48.159245,ZAR
33862,XDSE,7183,15.502488,LRD
33863,XDSE,7754,73.859,LYD
33864,XDSE,3385,23.51234,CHF
33865,XDSE,350,31.98665,EUR
33866,XDSE,2810,67.659294,EUR
33867,XDSE,6565,50.38074,MOP
33868,XDSE,6005,34.349976,MKD
33869,XDSE,4193,0.1827209,MGA
33870,XDSE,1205,96.86018,MWK
33871,XDSE,1143,36.75578,MYR
33872,XDSE,5365,21.18913,MVR
33873,XDSE,3442,35.997734,XOF
33874,XDSE,6914,87.928734,EUR
33875,XDSE,9574,41.746754,USD
33876,XDSE,3753,48.273174,EUR
33877,XDSE,8591,76.01786,MRU
33878,XDSE,5859,28.762796,MUR
33879,XDSE,7243,49.401363,EUR
33880,XDSE,7901,79.02355,XUA
33881,XDSE,9532,32.12366,MXN
33882,XDSE,2498,57.54441,MXV
33883,XDSE,4193,20.234009,USD
33884,XDSE,2515,57.17426,MDL
33885,XDSE,7936,22.922567,EUR
33886,XDSE,896,92.87645,MNT
33887,XDSE,5517,30.893297,EUR
33888,XDSE,8321,67.63724,XCD
33889,XDSE,9875,53.76979,MAD
33890,XDSE,4045,24.631006,MZN
33891,XDSE,4060,27.985289,MMK
33892,XDSE,7636,69.27843,NAD
33893,XDSE,6059,73.66539,ZAR
33894,XDSE,9574,49.911682,AUD
33895,XDSE,7082,75.75146,NPR
33896,XDSE,9023,36.512817,EUR
33897,XDSE,2202,7.438084,XPF
33898,XDSE,4141,69.01313,NZD
33899,XDSE,9707,58.406578,NIO
33900,XDSE,9799,39.257717,XOF
33901,XDSE,3910,51.51418,NGN
33902,XDSE,9516,84.8079,NZD
33903,XDSE,5851,51.823433,AUD
33904,XDSE,2966,60.07227,USD
33905,XDSE,4908,13.390407,NOK
33906,XDSE,55,40.44053,OMR
33907,XDSE,464,33.55696,PKR
33908,XDSE,1797,97.13599,USD
33909,XDSE,6212,91.092705,PAB
33910,XDSE,7211,95.344284,USD
33911,XDSE,5451,84.1422,PGK
33912,XDSE,9152,92.06749,PYG
33913,XDSE,2522,10.274749,PEN
33914,XDSE,8791,27.357607,PHP
33915,XDSE,3911,16.184937,NZD
33916,XDSE,2669,56.31374,PLN
33917,XDSE,2686,18.200203,EUR
33918,XDSE,8492,85.813866,USD
33919,XDSE,6592,84.29847,QAR
33920,XDSE,3289,42.49615,EUR
33921,XDSE,7598,21.013062,RON
33922,XDSE,3636,95.599655,RUB
33923,XDSE,2735,53.69651,RWF
33924,XDSE,4890,15.946284,EUR
33925,XDSE,8643,47.047462,SHP
33926,XDSE,4251,70.022255,XCD
33927,XDSE,8946,70.17976,XCD
33928,XDSE,4374,56.961742,EUR
33929,XDSE,9189,76.09285,EUR
33930,XDSE,2047,72.85995,XCD
33931,XDSE,4666,96.06618,WST
33932,XDSE,796,1.1986026,EUR
33933,XDSE,4102,66.00967,STN
33934,XDSE,2102,20.748566,SAR
33935,XDSE,3618,24.942549,XOF
33936,XDSE,5714,92.40075,RSD
33937,XDSE,2540,49.821384,SCR
33938,XDSE,4739,19.907696,SLL
33939,XDSE,242,83.002396,SGD
33940,XDSE,5585,77.78296,ANG
33941,XDSE,8946,80.74829,XSU
33942,XDSE,8831,61.701187,EUR
33943,XDSE,3634,95.80889,EUR
33944,XDSE,2733,8.062113,SBD
33945,XDSE,2899,24.212847,SOS
